user_id,video_id,date,hourmin,time_ms,is_click,is_like,is_follow,is_comment,is_forward,is_hate,long_view,play_time_ms,duration_ms,profile_stay_time,comment_stay_time,is_profile_enter,is_rand,tab
2,987,20220502,2300,1651502928414,0,0,0,0,0,0,0,5914,9142,0,0,0,1,1
2,5300,20220502,2300,1651504308659,0,0,0,0,0,0,0,3239,146433,0,0,0,1,1
2,7067,20220503,900,1651539513250,1,0,0,0,0,0,1,88100,90533,0,0,0,1,1
2,306,20220503,1200,1651550294562,0,0,0,0,0,0,0,3024,24600,0,0,0,1,1
2,3517,20220503,1500,1651561685323,0,0,0,0,0,0,0,3360,18400,0,0,0,1,1
2,887,20220503,1500,1651562810098,0,0,0,0,0,0,0,1666,156966,0,0,0,1,1
2,1904,20220503,1600,1651567681515,0,0,0,0,0,0,0,1290,120533,0,0,0,1,1
2,3139,20220503,1700,1651569509348,1,0,0,0,0,0,1,25540,234100,0,0,0,1,1
2,1494,20220503,2200,1651587344671,0,0,0,0,0,0,0,1831,404550,0,0,0,1,1
2,6131,20220503,2300,1651590166770,0,0,0,0,0,0,0,689,89320,0,0,0,1,1
2,2132,20220503,2300,1651590297829,1,0,0,0,0,0,1,18141,14700,0,0,0,1,1
2,2392,20220503,2300,1651591136372,0,0,0,0,0,0,0,3781,29560,0,0,0,1,1
2,6375,20220503,2300,1651592610713,0,0,0,0,0,0,0,1690,78766,0,0,0,1,1
2,6280,20220504,2200,1651674165353,0,0,0,0,0,0,0,2651,0,0,0,0,1,1
2,7235,20220504,2300,1651678602384,0,0,0,0,0,0,0,1223,7900,0,0,0,1,1
2,5270,20220505,1000,1651718022556,0,0,0,0,0,0,0,1638,127400,0,0,0,1,1
2,3000,20220505,1200,1651725827304,0,0,0,0,0,0,0,2214,38633,0,0,0,1,1
2,5151,20220505,1200,1651726187841,0,0,0,0,0,0,0,2298,27433,0,0,0,1,1
2,272,20220505,1300,1651727373786,0,0,0,0,0,0,0,2079,197200,0,0,0,1,1
2,3880,20220505,1300,1651727405207,0,0,0,0,0,0,0,2111,18800,0,0,0,1,1
2,2631,20220505,1300,1651728032184,1,0,0,0,0,0,0,7252,231916,0,0,0,1,1
2,1522,20220505,1300,1651729284499,1,0,0,0,0,0,1,28262,27900,0,0,0,1,1
2,369,20220505,1400,1651729724836,0,0,0,0,0,0,0,5949,36566,0,0,0,1,1
2,3009,20220505,1400,1651731647813,0,0,0,0,0,0,0,3355,41041,0,0,0,1,1
2,545,20220505,1400,1651731995246,1,0,0,0,0,0,0,9627,88000,0,0,0,1,1
2,7356,20220505,2100,1651757895109,0,0,0,0,0,0,0,4068,36133,0,0,0,1,1
2,2952,20220505,2100,1651758519318,0,0,0,0,0,0,0,2021,303916,0,0,0,1,1
2,3330,20220505,2200,1651758933592,0,0,0,0,0,0,0,2072,163966,0,0,0,1,1
3,4915,20220429,2100,1651238307667,1,0,0,0,0,0,0,14313,35140,0,0,0,1,1
3,717,20220430,2200,1651327602653,0,0,0,0,0,0,0,2795,10800,0,0,0,1,1
3,6967,20220501,1000,1651370580640,0,0,0,0,0,0,0,2271,190166,0,0,0,1,1
3,4022,20220501,1000,1651372916343,0,0,0,0,0,0,0,1547,173633,0,0,0,1,1
3,830,20220501,1000,1651373224651,1,0,0,0,0,0,0,9614,66133,0,0,0,1,1
3,1296,20220501,1200,1651380632543,0,0,0,0,0,0,0,1560,312766,0,0,0,1,1
3,3154,20220501,1600,1651391511417,0,0,0,0,0,0,0,2912,82600,0,0,0,1,1
3,1346,20220502,0,1651420256116,0,0,0,0,0,0,0,2400,71421,0,0,0,1,1
3,1149,20220502,2100,1651496885519,0,0,0,0,0,0,0,2061,176800,0,0,0,1,1
3,6529,20220502,2100,1651498095197,0,0,0,0,0,0,0,2361,191633,0,0,0,1,1
3,6524,20220502,2100,1651498618051,0,0,0,0,0,0,0,1585,119666,0,0,0,1,1
3,1951,20220502,2100,1651498758509,1,0,0,0,0,0,0,7191,67375,0,0,0,1,1
3,4739,20220502,2200,1651499908967,0,0,0,0,0,0,0,1092,88033,0,0,0,1,1
3,5751,20220503,0,1651508292010,1,0,0,0,0,0,1,18236,14100,0,0,0,1,1
3,3527,20220503,800,1651538657996,0,0,0,0,0,0,0,2458,115333,0,0,0,1,1
3,5444,20220503,1800,1651574468611,1,0,0,0,0,0,1,36854,173240,0,0,0,1,1
3,6549,20220503,1900,1651574831057,0,0,0,0,0,0,0,2772,431666,0,0,0,1,1
3,5046,20220504,1000,1651631192448,0,0,0,0,0,0,0,2618,166333,0,0,0,1,1
3,6804,20220504,1000,1651631870972,0,0,0,0,0,0,0,6768,13816,0,0,0,1,1
3,2217,20220504,1300,1651642018680,0,0,0,0,0,0,0,2718,141160,0,0,0,1,1
3,421,20220504,1300,1651642088479,0,0,0,0,0,0,0,1093,60250,0,0,0,1,1
3,6328,20220504,1300,1651642240207,0,0,0,0,0,0,0,4478,0,0,0,0,1,1
3,4045,20220504,1800,1651660470106,0,0,0,0,0,0,0,1089,0,0,0,0,1,1
3,4270,20220504,1800,1651660689030,1,0,0,0,0,0,1,15452,6933,0,6293,0,1,1
3,6905,20220504,1900,1651661667455,0,0,0,0,0,0,0,1480,283766,0,0,0,1,1
3,2562,20220504,1900,1651663568691,1,0,0,0,0,0,1,42257,178966,0,0,0,1,1
3,6709,20220504,1900,1651664348063,1,0,0,0,0,0,1,9135,9700,0,0,0,1,1
3,6102,20220504,1900,1651664492575,1,0,0,0,0,0,0,14904,54933,0,0,0,1,1
3,2188,20220504,2200,1651673973389,0,0,0,0,0,0,0,1932,88788,0,0,0,1,1
3,6825,20220504,2200,1651674625038,0,0,0,0,0,0,0,1445,253533,0,0,0,1,1
3,3892,20220505,1200,1651722776272,1,0,0,0,0,0,0,8561,169800,0,0,0,1,1
3,2173,20220505,1400,1651733140085,0,0,0,0,0,0,0,1987,17200,0,0,0,1,1
3,6670,20220505,1700,1651740787127,0,0,0,0,0,0,0,1358,227533,0,0,0,1,1
3,5618,20220505,1700,1651741838512,0,0,0,0,0,0,0,2133,89172,0,0,0,1,1
3,1900,20220505,1700,1651742274401,0,0,0,0,0,0,0,1842,238966,0,0,0,1,1
3,3487,20220505,1700,1651743097431,0,0,0,0,0,0,0,1890,150360,0,0,0,1,1
3,3455,20220505,1800,1651747052747,0,0,0,0,0,0,0,3464,15660,0,0,0,1,1
3,635,20220505,1800,1651747166004,0,0,0,0,0,0,0,3423,37766,0,0,0,1,1
3,2856,20220505,1800,1651747530814,0,0,0,0,0,0,0,2878,192280,0,0,0,1,1
3,3279,20220505,2100,1651757470862,0,0,0,0,0,0,0,1250,73500,0,0,0,1,1
3,7278,20220505,2200,1651761794795,0,0,0,0,0,0,0,1207,71840,0,0,0,1,1
3,5912,20220505,2200,1651762124548,0,0,0,0,0,0,0,3177,177920,0,0,0,1,1
3,3387,20220505,2300,1651762424580,0,0,0,0,0,0,0,2664,120960,0,0,0,1,1
3,1310,20220505,2300,1651764097505,0,0,0,0,0,0,0,1704,115833,0,0,0,1,1
3,6092,20220505,2300,1651764719997,0,0,0,0,0,0,0,1284,57433,0,0,0,1,1
3,6694,20220506,100,1651769164632,0,0,0,0,0,0,0,1697,243116,0,0,0,1,1
3,7305,20220506,100,1651770009788,0,0,0,0,0,0,0,5244,8366,0,0,0,1,1
3,4644,20220506,900,1651799170595,1,0,0,0,0,0,0,9365,14366,0,0,0,1,1
3,7380,20220506,1400,1651816974571,1,0,0,0,0,0,0,8192,10433,0,0,0,1,1
3,4981,20220506,2200,1651846034413,0,0,0,0,0,0,0,2482,223866,0,0,0,1,1
3,2569,20220506,2200,1651846636758,0,0,0,0,0,0,0,3941,182040,0,0,0,1,1
3,3504,20220506,2200,1651846920851,0,0,0,0,0,0,0,3868,198666,0,0,0,1,1
3,2633,20220506,2200,1651847074465,0,0,0,0,0,0,0,1701,19166,0,0,0,1,1
3,5825,20220506,2200,1651847678149,0,0,0,0,0,0,0,1204,70233,0,0,0,1,1
3,5740,20220506,2200,1651847797731,0,0,0,0,0,0,0,1344,114933,0,0,0,1,1
3,5530,20220506,2200,1651848027994,1,0,0,0,0,0,1,39659,119983,0,0,0,1,1
3,737,20220506,2200,1651848324320,0,0,0,0,0,0,0,2509,253416,0,0,0,1,1
3,5159,20220507,2200,1651933824331,0,0,0,0,0,0,0,2743,221733,0,0,0,1,1
3,1841,20220507,2200,1651934284239,0,0,0,0,0,0,0,2070,82050,0,0,0,1,1
3,743,20220507,2200,1651934738977,0,0,0,0,0,0,0,2021,16466,0,0,0,1,1
3,497,20220507,2300,1651935710539,0,0,0,0,0,0,0,1679,70483,0,0,0,1,1
3,1028,20220508,1200,1651982905186,0,0,0,0,0,0,0,5375,9862,0,0,0,1,1
3,7109,20220508,1200,1651983213758,0,0,0,0,0,0,0,1195,73966,0,0,0,1,1
3,4769,20220508,1200,1651983335163,0,0,0,0,0,0,0,2207,240050,0,0,0,1,1
3,6688,20220508,1200,1651983566455,0,0,0,0,0,0,0,1354,11300,0,0,0,1,1
3,1035,20220508,1200,1651983828999,0,0,0,0,0,0,0,1519,30560,0,0,0,1,1
3,2200,20220508,1300,1651986362871,0,0,0,0,0,0,0,1268,7500,0,0,0,1,1
3,6151,20220508,1300,1651986717516,0,0,0,0,0,0,0,1561,29280,0,0,0,1,1
3,3410,20220508,1300,1651987216726,0,0,0,0,0,0,0,1210,12500,0,0,0,1,1
3,6403,20220508,1300,1651987583782,0,0,0,0,0,0,0,3419,421400,0,0,0,1,1
3,7319,20220508,1300,1651988050621,0,0,0,0,0,0,0,1213,10200,0,0,0,1,1
3,5096,20220508,1300,1651988291769,0,0,0,0,0,0,0,3690,168833,0,0,0,1,1
3,4766,20220508,1400,1651989126487,0,0,0,0,0,0,0,4918,50550,0,0,0,1,1
3,5876,20220508,2000,1652012920589,0,0,0,0,0,0,0,6693,47640,0,0,0,1,1
3,429,20220508,2100,1652014756337,0,0,0,0,0,0,0,1239,145783,0,0,0,1,1
3,2989,20220508,2100,1652014987146,0,0,0,0,0,0,0,1496,75533,0,0,0,1,1
3,5967,20220508,2100,1652016324947,0,0,0,0,0,0,0,1651,471320,0,0,0,1,1
3,5427,20220508,2100,1652016967712,0,0,0,0,0,0,0,3158,111960,0,0,0,1,1
4,6154,20220424,2100,1650806748347,0,0,0,0,0,0,0,1925,250700,0,0,0,1,1
4,997,20220425,2200,1650895999190,0,0,0,0,0,0,0,5685,161480,0,0,0,1,1
4,2287,20220426,2100,1650980059902,0,0,0,0,0,0,0,1758,63000,0,0,0,1,1
4,5614,20220428,1700,1651136548425,0,0,0,0,0,0,0,1056,33933,0,0,0,1,1
4,5363,20220428,2200,1651155371554,0,0,0,0,0,0,0,249,162700,0,0,0,1,1
4,6702,20220428,2200,1651155387143,0,0,0,0,0,0,0,3795,660766,0,0,0,1,1
4,664,20220428,2300,1651156207785,0,0,0,0,0,0,0,4767,68333,0,0,0,1,1
4,4143,20220429,0,1651163586671,0,0,0,0,0,0,0,53,225800,0,0,0,1,1
4,6481,20220430,0,1651244944324,0,0,0,0,0,0,0,1122,77600,0,0,0,1,1
4,5274,20220430,0,1651244964517,0,0,0,0,0,0,0,1178,17866,0,0,0,1,1
4,751,20220430,0,1651245119440,0,0,0,0,0,0,0,1438,113300,0,0,0,1,1
4,2982,20220430,0,1651245473192,0,0,0,0,0,0,0,956,250366,0,0,0,1,1
4,4257,20220430,0,1651245781191,0,0,0,0,0,0,0,1452,106160,0,0,0,1,1
4,6310,20220430,0,1651245782652,0,0,0,0,0,0,0,1222,139440,0,0,0,1,1
4,3951,20220430,0,1651245814746,0,0,0,0,0,0,0,1382,14500,0,0,0,1,1
4,3301,20220430,0,1651245850740,0,0,0,0,0,0,0,955,118250,0,0,0,1,1
4,6785,20220430,0,1651245858201,0,0,0,0,0,0,0,2081,22566,0,0,0,1,1
4,432,20220430,0,1651245887944,0,0,0,0,0,0,0,2384,97850,0,0,0,1,1
4,3591,20220430,0,1651246028014,0,0,0,0,0,0,0,1588,68366,0,0,0,1,1
4,4026,20220430,0,1651246513942,0,0,0,0,0,0,0,2110,7966,0,0,0,1,1
4,7097,20220430,0,1651247093720,0,0,0,0,0,0,0,1863,297550,0,0,0,1,1
4,1276,20220430,0,1651247227856,0,0,0,0,0,0,0,1283,134920,0,0,0,1,1
4,6479,20220430,0,1651249750195,0,0,0,0,0,0,0,1706,189866,0,0,0,1,1
4,7214,20220430,1200,1651290994074,0,0,0,0,0,0,0,967,140466,0,0,0,1,1
4,3662,20220501,1200,1651378917596,0,0,0,0,0,0,0,1211,22800,0,0,0,1,1
4,1543,20220501,1600,1651393945813,0,0,0,0,0,0,0,1263,88640,0,0,0,1,1
4,2692,20220501,1600,1651394599309,0,0,0,0,0,0,0,935,89366,0,0,0,1,1
4,1558,20220502,1800,1651486453817,0,0,0,0,0,0,0,1561,18950,0,0,0,1,1
4,489,20220502,1800,1651487535020,0,0,0,0,0,0,0,994,219700,0,0,0,1,1
4,3967,20220502,1800,1651487650900,0,0,0,0,0,0,0,1315,218433,0,0,0,1,1
4,6647,20220502,1800,1651487663043,0,0,0,0,0,0,0,2129,128533,0,0,0,1,1
4,667,20220502,2300,1651501890431,0,0,0,0,0,0,0,3656,298166,0,0,0,1,1
4,4120,20220503,1700,1651569625590,0,0,0,0,0,0,0,1557,157360,0,0,0,1,1
4,1057,20220503,1700,1651570237577,0,0,0,0,0,0,0,1371,25183,0,0,0,1,1
4,5774,20220504,1000,1651630768576,0,0,0,0,0,0,0,1691,115720,0,0,0,1,1
4,2264,20220504,1000,1651630888648,0,0,0,0,0,0,0,1461,102802,0,0,0,1,1
4,283,20220504,1000,1651630914837,0,0,0,0,0,0,0,1473,145466,0,0,0,1,1
4,5890,20220504,1000,1651630927049,0,0,0,0,0,0,0,2024,80933,0,0,0,1,1
4,5252,20220504,1000,1651630961161,0,0,0,0,0,0,0,1740,179450,0,0,0,1,1
4,6277,20220504,1100,1651635696351,0,0,0,0,0,0,0,1340,13066,0,0,0,1,1
4,6444,20220504,1500,1651648486223,0,0,0,0,0,0,0,1862,100500,0,0,0,1,1
4,4493,20220505,1000,1651717829281,0,0,0,0,0,0,0,2136,13266,0,0,0,1,1
4,2810,20220505,1000,1651717875598,0,0,0,0,0,0,0,1072,81633,0,0,0,1,1
4,7127,20220505,1000,1651718717180,0,0,0,0,0,0,0,2736,19866,0,0,0,1,1
4,5755,20220505,1000,1651718791597,0,0,0,0,0,0,0,2101,31633,0,0,0,1,1
4,4515,20220505,1000,1651719097223,0,0,0,0,0,0,0,1334,37266,0,0,0,1,1
4,1480,20220505,1100,1651719127188,0,0,0,0,0,0,0,1431,65233,0,0,0,1,1
4,1230,20220505,1600,1651739194060,0,0,0,0,0,0,0,1537,89633,0,0,0,1,1
4,2720,20220506,900,1651798346324,1,0,0,0,1,0,0,12550,132566,0,0,0,1,1
4,445,20220506,900,1651799406671,0,0,0,0,0,0,0,1197,6766,0,0,0,1,1
4,2658,20220506,1400,1651818781924,0,0,0,0,0,0,0,1454,72333,0,0,0,1,1
4,6013,20220506,1600,1651825732924,0,0,0,0,0,0,0,1955,22720,0,0,0,1,1
4,5154,20220506,2300,1651849500242,0,0,0,0,0,0,0,2815,31500,0,0,0,1,1
4,2165,20220507,1400,1651902883711,0,0,0,0,0,0,0,2428,6600,0,0,0,1,1
4,594,20220508,1800,1652006510477,0,0,0,0,0,0,0,3067,164150,0,0,0,1,1
4,7361,20220508,1800,1652006786997,0,0,0,0,0,0,0,5130,141133,0,0,0,1,1
4,4795,20220508,1900,1652008035254,0,0,0,0,0,0,0,3316,356080,0,0,0,1,1
4,3258,20220508,2100,1652017390381,0,0,0,0,0,0,0,1709,27266,0,0,0,1,1
5,461,20220422,1800,1650623675181,0,0,0,0,0,0,0,1960,104466,0,0,0,1,1
5,689,20220423,1300,1650691612345,0,0,0,0,0,0,0,1033,134833,0,0,0,1,1
5,1693,20220423,1300,1650691773065,0,0,0,0,0,0,0,1549,8550,0,0,0,1,1
5,5456,20220423,1300,1650691927343,0,0,0,0,0,0,0,970,28133,0,0,0,1,1
5,3689,20220424,1000,1650768195550,0,0,0,0,0,0,0,1403,118850,0,0,0,1,1
5,5788,20220424,1800,1650795246770,0,0,0,0,0,0,0,1681,14560,0,0,0,1,1
5,2334,20220424,1800,1650795835344,0,0,0,0,0,0,0,2041,130120,0,0,0,1,1
5,1005,20220424,1800,1650796069534,0,0,0,0,0,0,0,6637,256366,0,0,0,1,1
5,4626,20220425,700,1650841209869,0,0,0,0,0,0,0,1915,15266,0,0,0,1,1
5,4181,20220425,700,1650841505882,0,0,0,0,0,0,0,929,17950,0,0,0,1,1
5,3314,20220425,700,1650841720942,0,0,0,0,0,0,0,1657,86466,0,0,0,1,1
5,6894,20220425,700,1650841912559,0,0,0,0,0,0,0,1813,8733,0,0,0,1,1
5,6391,20220425,2000,1650888932360,0,0,0,0,0,0,0,1873,34900,0,0,0,1,1
5,3108,20220425,2000,1650889079575,0,0,0,0,0,0,0,1438,149730,0,0,0,1,1
5,3788,20220425,2000,1650889109952,0,0,0,0,0,0,0,1708,76033,0,0,0,1,1
5,2085,20220425,2000,1650889181594,0,0,0,0,0,0,0,1171,66900,0,0,0,1,1
5,1228,20220425,2000,1650889406007,0,0,0,0,0,0,0,1005,42133,0,0,0,1,1
5,5080,20220426,1400,1650955111224,0,0,0,0,0,0,0,1421,123900,0,0,0,1,1
5,5656,20220426,1400,1650955689127,0,0,0,0,0,0,0,1798,287433,0,0,0,1,1
5,438,20220426,1400,1650955855787,0,0,0,0,0,0,0,1279,118541,0,0,0,1,1
5,183,20220426,1500,1650956278063,0,0,0,0,0,0,0,1435,94866,0,0,0,1,1
